sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d175.s083,he would order her to bring coffee and would take from his vest pocket a thin black pipe which he would stuff he would not remove his gloves and light and smoke,28,semcor.d175.s083.t011,light,VERB,light%2:34:00::,light#v#2,100
d205.s076,they were always leaping to light cigarettes open car doors fill plates or glasses and i mistrusted the whole lot of them to the same degree that i mistrusted bake shops that called themselves sanitary bake shops &apos;&apos;,5,semcor.d205.s076.t001,light,VERB,light%2:34:00::,light#v#2,100
d208.s081,pass the iron rations please and light another candle for it &apos;s getting dark down here and we &apos;re minded to read a bit of world law just to pass the time away,6,semcor.d208.s081.t001,light,VERB,light%2:34:00::,light#v#2,100
d253.s022,for if i knew the secret of letting this power in my body change directly into electricity i could rent myself out to the electric companies and with just the power in my body i could light all the lights and run all the factories in the entire united states for some days,36,semcor.d253.s022.t004,light,VERB,light%2:30:00::,light#v#2,100
d023.s124,curt managed to duck beneath the man &apos;s flailing fist and drove home a solid left to jess &apos;s mid section,3,semcor.d023.s124.t002,duck,VERB,duck%2:38:01::,duck#v#2,200
d070.s087,when he finally did he had to duck his head quickly away as the pitch came in,7,semcor.d070.s087.t001,duck,VERB,duck%2:38:00::,duck#v#2,200
d099.s141,before he could duck another stone struck him,3,semcor.d099.s141.t000,duck,VERB,duck%2:38:00::,duck#v#2,200
d162.s137,if you need a day off to calm down duck over to the muslim paradise and take it,7,semcor.d162.s137.t003,duck,VERB,duck%2:38:01::,duck#v#2,200
d023.s145,curt caught him flush on the nose with a blow which started at the floor,9,semcor.d023.s145.t004,blow,NOUN,blow%1:04:01::,blow#n#1,200
d050.s143,and then there was a numbing blow to the heart and another gut flattening blow to the stomach,5,semcor.d050.s143.t002,blow,NOUN,blow%1:04:01::,blow#n#1,200
d050.s143,and then there was a numbing blow to the heart and another gut flattening blow to the stomach,13,semcor.d050.s143.t006,blow,NOUN,blow%1:04:01::,blow#n#1,200
d071.s017,a blow to this phase of the central &apos;s operations would have serious economic consequences not only to the railroad itself but to the 40000 people per day who are provided with efficient reasonably priced transportation in and out of the city,1,semcor.d071.s017.t000,blow,NOUN,blow%1:11:02::,blow#n#1,200
d121.s127,he side-stepped her blow and she fell stumbling against the gelding,3,semcor.d121.s127.t001,blow,NOUN,blow%1:04:01::,blow#n#1,200
d122.s013,the blow encountered silky hair and hard bone,1,semcor.d122.s013.t000,blow,NOUN,blow%1:04:01::,blow#n#1,200
d126.s025,when robinson tried to stretch his blow into a triple he was cut down in a close play at third tuttle to andy carey,6,semcor.d126.s025.t003,blow,NOUN,blow%1:04:01::,blow#n#1,200
d130.s051,it was the first blow that was always difficult,4,semcor.d130.s051.t001,blow,NOUN,blow%1:11:00::,blow#n#1,200
d150.s078,afraid at one and the same time that his work might be turned down which would be a blow to his pride even though no one knew he was the author and that the work would be accepted and then that his violent feelings in the matter would certainly betray how deeply concerned he was in spite of himself,17,semcor.d150.s078.t005,blow,NOUN,blow%1:04:01::,blow#n#1,200
d025.s096,kitti would lie in it no more,2,semcor.d025.s096.t001,lie,VERB,lie%2:35:00::,lie#v#2,100
d025.s097,he would lie in it no more,2,semcor.d025.s097.t000,lie,VERB,lie%2:35:00::,lie#v#2,100
d053.s097,small areas that are n&apos;t right for a certain crop may lie next to areas that are well suited to that crop,11,semcor.d053.s097.t006,lie,VERB,lie%2:42:00::,lie#v#2,100
d059.s078,this brings us to the fact that the realities we are dealing with lie not in the field of civil legislation but in the realm of conscience and religion they are moral judgments and matters of theological belief,13,semcor.d059.s078.t004,lie,VERB,lie%2:42:02::,lie#v#2,100
d064.s048,then i dry the sheet under mild pressure so that it will lie flat as a board,12,semcor.d064.s048.t006,lie,VERB,lie%2:42:03::,lie#v#2,100
d067.s107,and just as domination today often begins with the wife so the cure generally must lie with the husband,15,semcor.d067.s107.t009,lie,VERB,lie%2:42:02::,lie#v#2,100
d094.s034,these data lead to a structure in which sheets of cr atoms lie between two sheets of o atoms,12,semcor.d094.s034.t006,lie,VERB,lie%2:42:00::,lie#v#2,100
d094.s046,if the **f bond is linear then there are three reasonable positions for the hydrogen atoms 1 the hydrogen atoms are centered and hence all lie on a sheet midway between the oxygen sheets 2 all hydrogen atoms lie on a sheet but the sheet is closer to one oxygen sheet than to the other 3 hydrogen atoms are asymmetrically placed either randomly or in an ordered way so that some hydrogen atoms are closer to the upper oxygen atoms while others are closer to the lower oxygen atoms,23,semcor.d094.s046.t013,lie,VERB,lie%2:42:00::,lie#v#2,100
d094.s046,if the **f bond is linear then there are three reasonable positions for the hydrogen atoms 1 the hydrogen atoms are centered and hence all lie on a sheet midway between the oxygen sheets 2 all hydrogen atoms lie on a sheet but the sheet is closer to one oxygen sheet than to the other 3 hydrogen atoms are asymmetrically placed either randomly or in an ordered way so that some hydrogen atoms are closer to the upper oxygen atoms while others are closer to the lower oxygen atoms,35,semcor.d094.s046.t019,lie,VERB,lie%2:42:00::,lie#v#2,100
d106.s006,a square inscribed in a curve c means a square with its four corner points on the curve though it may not lie entirely in the interior of c,22,semcor.d106.s006.t009,lie,VERB,lie%2:42:00::,lie#v#2,100
d106.s008,the square has one corner point on the straight line segment and does not lie entirely in the interior,13,semcor.d106.s008.t008,lie,VERB,lie%2:42:00::,lie#v#2,100
d124.s111,here they would lie in suspended animation for many years,3,semcor.d124.s111.t001,lie,VERB,lie%2:42:03::,lie#v#2,100
d139.s036,the first slanting rays of the new day cannot yet dispel all the dark shadows which lie across the aegean world but our evidence grows considerably in variety and shows more unmistakably some of the lines of change,16,semcor.d139.s036.t010,lie,VERB,lie%2:42:00::,lie#v#2,100
d158.s065,suppose he did lie beside lenin would it be permanent,3,semcor.d158.s065.t001,lie,VERB,lie%2:42:00::,lie#v#2,100
d170.s088,have the class lie supine with knees apart and bent,3,semcor.d170.s088.t001,lie,VERB,lie%2:38:00::,lie#v#2,100
d170.s095,have the class lie prone,3,semcor.d170.s095.t001,lie,VERB,lie%2:38:00::,lie#v#2,100
d201.s102,he must construct transitions so that a dancer who is told to lie prone one second and to leap wildly the next will have some physical preparation for the leap,12,semcor.d201.s102.t002,lie,VERB,lie%2:35:00::,lie#v#2,100
d233.s058,in the first case the fixed elements within each pencil are the multiple secant and the line joining the vertex p to the intersection of g and the plane of the pencil which does not lie on the multiple secant,35,semcor.d233.s058.t002,lie,VERB,lie%2:42:00::,lie#v#2,100
d233.s059,in the second the fixed elements are the lines which join the vertex p to the two intersections of g and the plane of the pencil which do not lie on the multiple secant,29,semcor.d233.s059.t002,lie,VERB,lie%2:42:00::,lie#v#2,100
d239.s045,i do it lots o &apos; times i like to lie in a hammock at night by myself when it &apos;s all quiet,10,semcor.d239.s045.t002,lie,VERB,lie%2:35:00::,lie#v#2,100
d276.s116,he no longer had to lie in his bunk all night his eyes closed pretending to sleep,5,semcor.d276.s116.t000,lie,VERB,lie%2:35:00::,lie#v#2,100
d287.s086,mitchell barton drew in the fragrance deeply letting the smoke lie warm and soothing in his throat for a moment before he exhaled,10,semcor.d287.s086.t001,lie,VERB,lie%2:42:00::,lie#v#2,100
d290.s082,a sailboat may have a bone in her teeth one minute and lie becalmed the next,12,semcor.d290.s082.t001,lie,VERB,lie%2:42:00::,lie#v#2,100
d291.s049,west germany will face the crucial tests that lie ahead on berlin and unification with a coalition government,8,semcor.d291.s049.t001,lie,VERB,lie%2:42:01::,lie#v#2,100
d300.s070,or does the reason for less jovian drawings lie elsewhere,8,semcor.d300.s070.t000,lie,VERB,lie%2:42:01::,lie#v#2,100
d300.s100,in substance they lie somewhere between the southern dialect animal stories of joel chandler harris uncle remus and the polished witty fables of james thurber,3,semcor.d300.s100.t000,lie,VERB,lie%2:42:00::,lie#v#2,100
d343.s042,but competent observers believe he is making progress particularly toward what sen. jackson lists as the primary need a clearer understanding of where our vital national interests lie and what we must do to promote them &apos;&apos;,27,semcor.d343.s042.t003,lie,VERB,lie%2:42:01::,lie#v#2,100
d345.s096,our blessed lord jesus christ the sinless son of god who could not lie said amen amen i say to thee unless a man be born again he cannot see the kingdom of god &apos;&apos; st. john 3 3,13,semcor.d345.s096.t000,lie,VERB,lie%2:32:00::,lie#v#2,100
d028.s022,his light blue eyes set deep within the face are actively and continually looking,4,semcor.d028.s022.t003,set,ADJ,set%5:00:00:settled:01,set#a#5,300
d032.s103,her face was pale but set and her dark eyes smoldered with blame for ben,5,semcor.d032.s103.t003,set,ADJ,set%5:00:00:nonmoving:00,set#a#5,300
d043.s037,we of the liberal led world got all set for peace and rehabilitation,8,semcor.d043.s037.t002,set,ADJ,set%5:00:00:ready:00,set#a#5,300
d051.s068,opposite every gate was a hitching post or a stone carriage step set with a rusty iron ring for tying a horse,11,semcor.d051.s068.t006,set,ADJ,set%5:00:00:arranged:00,set#a#5,300
d176.s026,the engagement was supposed to be all set for the big theater in mccormick place which sol hurok ballet booker extraordinary considers the finest house of its kind in the country and of course he does n&apos;t weep at the capacity either,7,semcor.d176.s026.t002,set,ADJ,set%5:00:00:ready:00,set#a#5,300
d185.s077,the bears are set to play at harris teachers college at 3:30 tomorrow and have a doubleheader at quincy ill. saturday,3,semcor.d185.s077.t002,set,ADJ,set%5:00:00:ready:00,set#a#5,300
d028.s025,the voice is light in timbre with a rough edge that corresponds to his visage,3,semcor.d028.s025.t002,light,ADJ,light%5:00:00:pure:02,light#a#5,100
d031.s033,but when what is new in a particular context is also fairly obvious there is normally only light stress or no stress at all,17,semcor.d031.s033.t010,light,ADJ,light%5:00:00:unstressed:00,light#a#5,100
d031.s066,thus to has light stress both in that was the conclusion that i came to and in that was the conclusion i came to,3,semcor.d031.s066.t002,light,ADJ,light%5:00:00:unstressed:00,light#a#5,100
d084.s076,the light supper over claire went to him and slipping an arm about his shoulder sat on his knee,1,semcor.d084.s076.t000,light,ADJ,light%5:00:00:digestible:00,light#a#5,100
d147.s028,a light porous mulch applied now keeps the roots cool and the soil soft during these early days of growth,1,semcor.d147.s028.t000,light,ADJ,light%5:00:00:loose:02,light#a#5,100
d147.s043,we put a light mulch over the seedlings now we must use a heavy one,3,semcor.d147.s043.t001,light,ADJ,light%5:00:00:loose:02,light#a#5,100
d175.s111,with his mouth opened wide he squirted the warm white milk against the roof of his mouth and his tongue savored the light earthy taste of it,22,semcor.d175.s111.t011,light,ADJ,light%5:00:00:digestible:00,light#a#5,100
