sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type,hom_id,bert_sent
d163.s006,as he applied the applicator extending from the machine which consisted of seven differently colored neon tubes superimposed on a rectangular base to the supposedly diseased portions of mrs. shaefer &apos;s body lee kept up a steady stream of pseudo scientific mumbo-jumbo,20,semcor.d163.s006.t010,base,NOUN,base%1:06:01::,base#n#1,100,base#n#1#100,consisted of seven differently colored neon tubes superimposed on a rectangular base to the supposedly diseased portions of mrs. shaefer
d168.s047,the myocardium of the posterior base of the left ventricle was replaced by gray scar tissue over a 7.5 cm. area,5,semcor.d168.s047.t002,base,NOUN,base%1:15:00::,base#n#1,100,base#n#1#100,the myocardium of the posterior base of the left ventricle was replaced by gray scar
d168.s049,microscopically sections from the posterior base of the left ventricle of the heart showed several large areas of replacement of muscle by fibrous tissue,5,semcor.d168.s049.t003,base,NOUN,base%1:15:00::,base#n#1,100,base#n#1#100,microscopically sections from the posterior base of the left ventricle of the heart showed several
d169.s034,consider a shear field with a height of h and a cross-sectional area of a opposed by a manometer with a height of h referred to the same base as h and a cross-sectional area of a,28,semcor.d169.s034.t011,base,NOUN,base%1:06:01::,base#n#1,100,base#n#1#100,manometer with a height of h referred to the same base as h and a cross-sectional area of a
d171.s007,at the slope &apos;s base coils of concertina stretched out of eye range like a wild tangle of children &apos;s hoops stopped simultaneously weirdly poised as if awaiting the magic of the child &apos;s touch to start them all rolling again,4,semcor.d171.s007.t001,base,NOUN,base%1:17:00::,base#n#1,100,base#n#1#100,at the slope &apos;s base coils of concertina stretched out of eye range like
d180.s010,jay porter drew a base on balls to fill the bases but don wert &apos;s smash was knocked down by rudolph for the putout,7,semcor.d180.s010.t004,base,NOUN,base%1:06:02::,base#n#1,100,base#n#1#100,jay porter drew a base on balls to fill the bases but don wert &apos;s smash was
d020.s066,and the more complex the morphophonemic system is in relation to the phonemic base the less easily a phonemic system will be analysed without close attention to the morphophonemics at least the less satisfying will a phonemic statement be if it cannot be related through morphophonemic rules to grammatically meaningful structures,22,semcor.d020.s066.t010,close,ADJ,close%5:00:00:careful:00,close#a#5,100,close#a#5#100,phonemic base the less easily a phonemic system will be analysed without close attention to the morphophonemics at least the
d028.s034,what appears here is shorter than what he actually said but very close to his own words,12,semcor.d028.s034.t007,close,ADJ,close%5:00:00:accurate:00,close#a#5,100,close#a#5#100,here is shorter than what he actually said but very close to his own words
d028.s136,as a writer on the theater i have paid close attention to the plays,9,semcor.d028.s136.t002,close,ADJ,close%5:00:00:careful:00,close#a#5,100,close#a#5#100,as a writer on the theater i have paid close attention to the plays
d039.s038,but the pseudo capitalism which dictates our whole economy as well as our politics and social life will not stand close scrutiny,20,semcor.d039.s038.t010,close,ADJ,close%5:00:00:careful:00,close#a#5,100,close#a#5#100,well as our politics and social life will not stand close scrutiny
d058.s124,body heat in the close quarters will help keep up the temperature,4,semcor.d058.s124.t002,close,ADJ,close%5:00:00:confined:00,close#a#5,100,close#a#5#100,body heat in the close quarters will help keep up the temperature
d075.s023,this behavior on her part subsided only after i had come to see the uncomfortably close similarity between on the one hand her arranging the ventilation of the common living room to her own liking or turning the television off or on without regard to the wishes of the others and on the other hand my own coming stolidly into her room despite her persistent and vociferous objections bringing my big easy chair with me usually shutting the windows of her room which she preferred to keep in a very cold state and plunking myself down in my chair in short behaving as if i owned her room,15,semcor.d075.s023.t007,close,ADJ,close%5:00:00:accurate:00,close#a#5,100,close#a#5#100,subsided only after i had come to see the uncomfortably close similarity between on the one hand her arranging the
d101.s064,bob carroll may not bear quite as close a physical resemblance to laguardia as tom bosley does but i was amazed at the way he became more and more fiorello as the evening progressed until one had to catch one&apos;s self up and remember that this was n&apos;t really laguardia come back among us again,6,semcor.d101.s064.t004,close,ADJ,close%5:00:00:accurate:00,close#a#5,100,close#a#5#100,bob carroll may not bear quite as close a physical resemblance to laguardia as tom bosley
d126.s025,when robinson tried to stretch his blow into a triple he was cut down in a close play at third tuttle to andy carey,15,semcor.d126.s025.t006,close,ADJ,close%5:00:00:equal:00,close#a#5,100,close#a#5#100,his blow into a triple he was cut down in a close play at third tuttle to andy carey
d166.s024,similarly in presenting still photographs of early jazz groups the program allowed no time for a close perusal,15,semcor.d166.s024.t009,close,ADJ,close%5:00:00:careful:00,close#a#5,100,close#a#5#100,of early jazz groups the program allowed no time for a close perusal
d023.s022,if someone were to drop a match in here this place would go up like a haystack &apos;&apos;,6,semcor.d023.s022.t001,match,NOUN,match%1:06:02::,match#n#1,200,match#n#1#200,if someone were to drop a match in here this place would go up like a
d023.s042,he found a match in his pocket and lit it,3,semcor.d023.s042.t001,match,NOUN,match%1:06:00::,match#n#1,200,match#n#1#200,he found a match in his pocket and lit it
d023.s058,a match flared and he reached above his head to light a lantern which hung from a wire loop,1,semcor.d023.s058.t000,match,NOUN,match%1:06:00::,match#n#1,200,match#n#1#200,a match flared and he reached above his head to light
d032.s127,the waters lay muddy but placid without a ripple of movement against the wheels there was not a match width of damp mark to show they were receding,18,semcor.d032.s127.t008,match,NOUN,match%1:06:00::,match#n#1,200,match#n#1#200,ripple of movement against the wheels there was not a match width of damp mark to show they were receding
d055.s058,when a match is found an entry is made in the table of dictionary usage,2,semcor.d055.s058.t000,match,NOUN,match%1:06:01::,match#n#1,200,match#n#1#200,when a match is found an entry is made in the table
d023.s058,a match flared and he reached above his head to light a lantern which hung from a wire loop,10,semcor.d023.s058.t004,light,VERB,light%2:43:00::,light#v#2,100,light#v#2#100,a match flared and he reached above his head to light a lantern which hung from a wire loop
d054.s034,but if the trial did not expose the special nazi mania so deadly to jews as well as to anyone upon whom it happened to light neither did it warn very effectively against the ordinary anti-semitism of which the nazis made such effective use in germany and wherever else they could find it,25,semcor.d054.s034.t009,light,VERB,light%2:38:00::,light#v#2,100,light#v#2#100,as well as to anyone upon whom it happened to light neither did it warn very effectively against the ordinary
d111.s050,she went into the living room and turned on three lamps then back into the kitchen where she turned on the ceiling light and the switch that lit the floods on the barn illuminating the driveway,23,semcor.d111.s050.t012,light,VERB,light%2:30:00::,light#v#2,100,light#v#2#100,into the kitchen where she turned on the ceiling light and the switch that lit the floods on the barn
d175.s083,he would order her to bring coffee and would take from his vest pocket a thin black pipe which he would stuff he would not remove his gloves and light and smoke,28,semcor.d175.s083.t011,light,VERB,light%2:34:00::,light#v#2,100,light#v#2#100,which he would stuff he would not remove his gloves and light and smoke
d205.s076,they were always leaping to light cigarettes open car doors fill plates or glasses and i mistrusted the whole lot of them to the same degree that i mistrusted bake shops that called themselves sanitary bake shops &apos;&apos;,5,semcor.d205.s076.t001,light,VERB,light%2:34:00::,light#v#2,100,light#v#2#100,they were always leaping to light cigarettes open car doors fill plates or glasses and
d208.s081,pass the iron rations please and light another candle for it &apos;s getting dark down here and we &apos;re minded to read a bit of world law just to pass the time away,6,semcor.d208.s081.t001,light,VERB,light%2:34:00::,light#v#2,100,light#v#2#100,pass the iron rations please and light another candle for it &apos;s getting dark down here
d253.s022,for if i knew the secret of letting this power in my body change directly into electricity i could rent myself out to the electric companies and with just the power in my body i could light all the lights and run all the factories in the entire united states for some days,36,semcor.d253.s022.t004,light,VERB,light%2:30:00::,light#v#2,100,light#v#2#100,and with just the power in my body i could light all the lights and run all the factories in
d023.s145,curt caught him flush on the nose with a blow which started at the floor,9,semcor.d023.s145.t004,blow,NOUN,blow%1:04:01::,blow#n#1,200,blow#n#1#200,curt caught him flush on the nose with a blow which started at the floor
d050.s143,and then there was a numbing blow to the heart and another gut flattening blow to the stomach,5,semcor.d050.s143.t002,blow,NOUN,blow%1:04:01::,blow#n#1,200,blow#n#1#200,and then there was a numbing blow to the heart and another gut flattening blow
d050.s143,and then there was a numbing blow to the heart and another gut flattening blow to the stomach,13,semcor.d050.s143.t006,blow,NOUN,blow%1:04:01::,blow#n#1,200,blow#n#1#200,was a numbing blow to the heart and another gut flattening blow to the stomach
