sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d170.s046,they often fail however to develop real abdominal back chest shoulder and arm strength,12,semcor.d170.s046.t009,arm,NOUN,arm%1:08:00::,arm#n#1,100
d170.s051,for arm and shoulder strength a chinning bar is recommended,1,semcor.d170.s051.t000,arm,NOUN,arm%1:08:00::,arm#n#1,100
d171.s082,white &apos;s arm went up and warren raised his own,2,semcor.d171.s082.t001,arm,NOUN,arm%1:08:00::,arm#n#1,100
d180.s017,chico ruiz made a spectacular play on alusik &apos;s grounder in the hole in the fourth and wert came up with some good stops and showed a strong arm at third base,26,semcor.d180.s017.t015,arm,NOUN,arm%1:08:00::,arm#n#1,100
d023.s102,all right crouch we &apos;re on even terms,5,semcor.d023.s102.t003,even,ADJ,even%5:00:01:equal:00,even#a#5,100
d042.s012,what we have left as reasonably comparable are four classes 1 body parts and products which with a proportionally nearly even representation 51 terms out of 253 25 out of 100 come out with nearly even ratios 2.6 and 2.7 2 nature 29 terms against 17 ratios 3.3 versus 4.1 3 adjectives 16 15 terms ratios 3.9 versus 4.7 4 verbs 9 22 terms ratios 4.0 versus 3.4,19,semcor.d042.s012.t011,even,ADJ,even%5:00:01:equal:00,even#a#5,100
d042.s012,what we have left as reasonably comparable are four classes 1 body parts and products which with a proportionally nearly even representation 51 terms out of 253 25 out of 100 come out with nearly even ratios 2.6 and 2.7 2 nature 29 terms against 17 ratios 3.3 versus 4.1 3 adjectives 16 15 terms ratios 3.9 versus 4.7 4 verbs 9 22 terms ratios 4.0 versus 3.4,33,semcor.d042.s012.t018,even,ADJ,even%5:00:01:equal:00,even#a#5,100
d023.s124,curt managed to duck beneath the man &apos;s flailing fist and drove home a solid left to jess &apos;s mid section,3,semcor.d023.s124.t002,duck,VERB,duck%2:38:01::,duck#v#2,200
d070.s087,when he finally did he had to duck his head quickly away as the pitch came in,7,semcor.d070.s087.t001,duck,VERB,duck%2:38:00::,duck#v#2,200
d099.s141,before he could duck another stone struck him,3,semcor.d099.s141.t000,duck,VERB,duck%2:38:00::,duck#v#2,200
d162.s137,if you need a day off to calm down duck over to the muslim paradise and take it,7,semcor.d162.s137.t003,duck,VERB,duck%2:38:01::,duck#v#2,200
d023.s125,it was like hitting a sack of salt,5,semcor.d023.s125.t001,sack,NOUN,sack%1:06:00::,sack#n#1,100
d023.s145,curt caught him flush on the nose with a blow which started at the floor,9,semcor.d023.s145.t004,blow,NOUN,blow%1:04:01::,blow#n#1,200
d050.s143,and then there was a numbing blow to the heart and another gut flattening blow to the stomach,5,semcor.d050.s143.t002,blow,NOUN,blow%1:04:01::,blow#n#1,200
d050.s143,and then there was a numbing blow to the heart and another gut flattening blow to the stomach,13,semcor.d050.s143.t006,blow,NOUN,blow%1:04:01::,blow#n#1,200
d071.s017,a blow to this phase of the central &apos;s operations would have serious economic consequences not only to the railroad itself but to the 40000 people per day who are provided with efficient reasonably priced transportation in and out of the city,1,semcor.d071.s017.t000,blow,NOUN,blow%1:11:02::,blow#n#1,200
d121.s127,he side-stepped her blow and she fell stumbling against the gelding,3,semcor.d121.s127.t001,blow,NOUN,blow%1:04:01::,blow#n#1,200
d122.s013,the blow encountered silky hair and hard bone,1,semcor.d122.s013.t000,blow,NOUN,blow%1:04:01::,blow#n#1,200
d126.s025,when robinson tried to stretch his blow into a triple he was cut down in a close play at third tuttle to andy carey,6,semcor.d126.s025.t003,blow,NOUN,blow%1:04:01::,blow#n#1,200
d130.s051,it was the first blow that was always difficult,4,semcor.d130.s051.t001,blow,NOUN,blow%1:11:00::,blow#n#1,200
d150.s078,afraid at one and the same time that his work might be turned down which would be a blow to his pride even though no one knew he was the author and that the work would be accepted and then that his violent feelings in the matter would certainly betray how deeply concerned he was in spite of himself,17,semcor.d150.s078.t005,blow,NOUN,blow%1:04:01::,blow#n#1,200
d024.s050,such payments shall be made to small domestic producers of zinc as long as the market price for prime western zinc at east saint louis illinois as determined by the secretary is below 14 1 2 cents per pound and such payments shall be 55 per centum of the difference between 14 1 2 cents per pound and the average market price for the month in which the sale occurred as determined by the secretary,17,semcor.d024.s050.t007,prime,ADJ,prime%5:00:00:superior:02,prime#a#5,100
d039.s008,hence the prime issue as i see it is whether a democratic or free society can master technology for the benefit of mankind or whether technology will rule and develop its own society compatible with its own needs as a force of nature,2,semcor.d039.s008.t001,prime,ADJ,prime%5:00:02:first:00,prime#a#5,100
d042.s072,i would propose next as the prime requirement for constitution of new basic lists items whose forms show as high an empirical retention rate as possible,6,semcor.d042.s072.t002,prime,ADJ,prime%5:00:02:first:00,prime#a#5,100
d089.s011,whether considered alone or in relation to other editions colh 40 is a document of prime importance,15,semcor.d089.s011.t006,prime,ADJ,prime%5:00:01:first:00,prime#a#5,100
d128.s071,the jews for 2500 years have been a prime example though the adherents of any world or inter people religion are cases in point,8,semcor.d128.s071.t003,prime,ADJ,prime%5:00:02:first:00,prime#a#5,100
d133.s025,since f are distinct prime polynomials the polynomials f are relatively prime theorem 8 chapter 4,4,semcor.d133.s025.t002,prime,ADJ,prime%5:00:01:first:00,prime#a#5,100
d133.s025,since f are distinct prime polynomials the polynomials f are relatively prime theorem 8 chapter 4,11,semcor.d133.s025.t007,prime,ADJ,prime%5:00:01:first:00,prime#a#5,100
d159.s006,subways improved land values without taking away land freeways boost valuation less because the garages they require are not prime buildings by a long shot and reduce the acreage that can be taxed,18,semcor.d159.s006.t014,prime,ADJ,prime%5:00:00:superior:02,prime#a#5,100
d163.s096,authorities say that oldsters are a prime target,6,semcor.d163.s096.t004,prime,ADJ,prime%5:00:02:first:00,prime#a#5,100
d166.s094,would we want a future-day gibbon or macaulay recounting the saga of america with movies as his prime source of knowledge,17,semcor.d166.s094.t008,prime,ADJ,prime%5:00:02:first:00,prime#a#5,100
d166.s095,yet for much of the globe hollywood is just that prime if not sole source of knowledge,10,semcor.d166.s095.t005,prime,ADJ,prime%5:00:02:first:00,prime#a#5,100
d025.s078,without taking off his coat he sat in the blue chair which still faced the closed bedroom door,8,semcor.d025.s078.t003,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d028.s022,his light blue eyes set deep within the face are actively and continually looking,2,semcor.d028.s022.t001,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d032.s070,his blue eyes sought the shimmering sea of haze ahead,1,semcor.d032.s070.t000,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d079.s124,he hardly noticed the blue green flashes of lightning and the hard claps of thunder,4,semcor.d079.s124.t002,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d081.s021,the video signal is amplified and then switched in synchronism with the three ultraviolet light sources which are sequenced by the rotating mirror so that during one-twentieth of a second only one wavelength corresponding to red green or blue is seen,37,semcor.d081.s021.t018,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d098.s115,a blue suit &apos;&apos; he answered,1,semcor.d098.s115.t000,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d099.s040,the blue draped virgin was still there but no one knelt before her now,1,semcor.d099.s040.t000,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d099.s059,below the moon splashed world rolled away to insurmountable white peaks above him the deep blue sky glittered with stars,14,semcor.d099.s059.t008,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d101.s053,sparrow size virginia gibson with sparkling blue eyes and a cheerful smile made a suitably perky amy while melisande congdon as the real aunt was positively monumental in the very best gibson girl manner,5,semcor.d101.s053.t004,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d110.s103,he went down the hall to eugene &apos;s bathroom to turn on the hot-water heater and on the side of the tub he saw a pair of blue wool swimming trunks,25,semcor.d110.s103.t010,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d122.s154,after the storm the sky cleared blue and cool and fragrant air swept the hills,6,semcor.d122.s154.t003,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d124.s005,macneff stopped pacing to stare at hal with his pale blue eyes,10,semcor.d124.s005.t006,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d140.s046,kate had no idea what they were talking of although she had seen the blue lights and strange fires burning and winking on the ridges at night had heard horsemen on the river road and hill trails through the nights till dawn,14,semcor.d140.s046.t005,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d140.s111,when marsh called to his aide and the pair rode off down the river road where the gentians burned blue juanita was shaken and trying not to cry,17,semcor.d140.s111.t008,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d146.s032,once covertly looking at simms purdew the only man in the world whom he hated he had seen the heavy slack bestubbled jaw open and close to emit the cruel obscene banter and had seen the pale blue eyes go watery with whisky and merriment and suddenly he was not seeing the face of that vile creature,36,semcor.d146.s032.t020,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d146.s033,he was seeing somehow the face of a young boy the boy simms purdew must once have been a boy with sorrel hair and blue eyes dancing with gaiety and the boy mouth grinning trustfully among the freckles,23,semcor.d146.s033.t012,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d154.s109,then rector attired in his best blue serge suit sat in a chair out on the lawn in the shade of a tree smoking a cigarette and waiting,6,semcor.d154.s109.t004,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d161.s054,hatless in an overcoat of rough blue wool i was given a proud farewell by my mother and father and i set out into the strangely still streets of brooklyn,6,semcor.d161.s054.t003,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d162.s155,jubal would have bet his life that if anne were to witness the second coming she would memorize date time personae events and barometric pressure without batting her calm blue eyes,27,semcor.d162.s155.t014,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d163.s009,the human body he pointed out for example required 33 units of blue light,9,semcor.d163.s009.t005,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d175.s095,the eyes blue and always somewhat downcast possessed a sullen quality,2,semcor.d175.s095.t001,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d182.s017,orange and lemon are considered important as are such pastels as blue and lilac,11,semcor.d182.s017.t005,blue,ADJ,blue%5:00:00:chromatic:00,blue#a#5,100
d025.s096,kitti would lie in it no more,2,semcor.d025.s096.t001,lie,VERB,lie%2:35:00::,lie#v#2,100
d025.s097,he would lie in it no more,2,semcor.d025.s097.t000,lie,VERB,lie%2:35:00::,lie#v#2,100
d053.s097,small areas that are n&apos;t right for a certain crop may lie next to areas that are well suited to that crop,11,semcor.d053.s097.t006,lie,VERB,lie%2:42:00::,lie#v#2,100
d059.s078,this brings us to the fact that the realities we are dealing with lie not in the field of civil legislation but in the realm of conscience and religion they are moral judgments and matters of theological belief,13,semcor.d059.s078.t004,lie,VERB,lie%2:42:02::,lie#v#2,100
d064.s048,then i dry the sheet under mild pressure so that it will lie flat as a board,12,semcor.d064.s048.t006,lie,VERB,lie%2:42:03::,lie#v#2,100
